0.000000	0.028916
2.000000	0.255207
4.000000	0.521630
6.000000	0.783780
8.000000	1.043183
10.000000	1.292515
12.000000	1.535897
14.000000	1.771344
16.000000	2.047074
18.000000	2.204395
20.000000	2.403983
22.000000	2.587549
24.000000	2.758450
26.000000	2.913634
28.000000	3.051423
30.000000	3.174868
32.000000	3.280766
34.000000	3.369421
36.000000	3.441749
38.000000	3.496529
40.000000	3.532692
42.000000	3.553750
44.000000	3.555581
46.000000	3.539712
48.000000	3.509499
50.000000	3.458839
52.000000	3.393378
54.000000	3.312657
56.000000	3.213169
58.000000	3.100557
60.000000	2.972076
62.000000	2.828641
64.000000	2.673152
66.000000	2.503319
68.000000	2.320210
70.000000	2.128710
72.000000	1.925307
74.000000	1.712596
76.000000	1.494087
78.000000	1.266728
80.000000	1.034791
82.000000	0.800565
84.000000	0.561913
86.000000	0.323415
88.000000	0.086595
90.000000	-0.151904
92.000000	-0.384146
94.000000	-0.613336
96.000000	-0.839017
98.000000	-1.054780
100.000000	-1.264439
102.000000	-1.464790
104.000000	-1.654307
106.000000	-1.834821
108.000000	-2.003128
110.000000	-2.157855
112.000000	-2.301900
114.000000	-2.432212
116.000000	-2.548638
118.000000	-2.653010
120.000000	-2.742580
122.000000	-2.816739
124.000000	-2.878233
126.000000	-2.925994
128.000000	-2.960174
130.000000	-2.982300
132.000000	-2.988098
134.000000	-2.981384
136.000000	-2.960479
138.000000	-2.925078
140.000000	-2.877928
142.000000	-2.817960
144.000000	-2.745022
146.000000	-2.660334
148.000000	-2.561303
150.000000	-2.448844
152.000000	-2.326314
154.000000	-2.192035
156.000000	-2.045853
158.000000	-1.890669
160.000000	-1.724651
162.000000	-1.550545
164.000000	-1.369726
166.000000	-1.179599
168.000000	-0.985046
170.000000	-0.785916
172.000000	-0.580987
174.000000	-0.375143
176.000000	-0.166705
178.000000	0.042039
180.000000	0.249409
182.000000	0.455253
184.000000	0.658808
186.000000	0.856565
188.000000	1.050965
190.000000	1.238956
192.000000	1.418402
194.000000	1.590982
196.000000	1.753948
198.000000	1.906233
200.000000	2.049363
202.000000	2.179522
204.000000	2.298238
206.000000	2.405051
208.000000	2.497978
210.000000	2.578088
212.000000	2.645685
214.000000	2.698024
216.000000	2.737545
218.000000	2.763638
220.000000	2.774624
222.000000	2.772183
224.000000	2.756618
226.000000	2.726100
228.000000	2.682765
230.000000	2.626917
232.000000	2.557031
234.000000	2.474784
236.000000	2.380331
238.000000	2.274739
240.000000	2.158312
242.000000	2.031052
244.000000	1.893721
246.000000	1.747692
248.000000	1.593729
250.000000	1.431830
252.000000	1.264591
254.000000	1.090791
256.000000	0.913481
258.000000	0.732509
260.000000	0.548638
262.000000	0.364157
264.000000	0.179370
266.000000	-0.005112
268.000000	-0.186999
270.000000	-0.368582
272.000000	-0.544671
274.000000	-0.715724
276.000000	-0.883116
278.000000	-1.043488
280.000000	-1.196231
282.000000	-1.341192
284.000000	-1.477760
286.000000	-1.605783
288.000000	-1.725109
290.000000	-1.833448
292.000000	-1.932021
294.000000	-2.020981
296.000000	-2.097581
298.000000	-2.163195
300.000000	-2.218280
302.000000	-2.261006
304.000000	-2.293813
306.000000	-2.314260
308.000000	-2.323720
310.000000	-2.321126
312.000000	-2.308309
314.000000	-2.283131
316.000000	-2.248341
318.000000	-2.201648
320.000000	-2.144884
322.000000	-2.078355
324.000000	-2.000687
326.000000	-1.913558
328.000000	-1.817578
330.000000	-1.711528
332.000000	-1.597543
334.000000	-1.475929
336.000000	-1.346380
338.000000	-1.211032
340.000000	-1.068971
342.000000	-0.921416
344.000000	-0.770047
346.000000	-0.613794
348.000000	-0.454948
350.000000	-0.294270
352.000000	-0.131762
354.000000	0.030747
356.000000	0.192493
358.000000	0.353780
360.000000	0.512169
362.000000	0.666590
364.000000	0.818112
366.000000	0.964904
368.000000	1.105440
370.000000	1.240330
372.000000	1.366674
374.000000	1.486610
376.000000	1.598001
378.000000	1.700542
380.000000	1.794385
382.000000	1.878004
384.000000	1.951247
386.000000	2.015335
388.000000	2.068894
390.000000	2.110094
392.000000	2.142138
394.000000	2.162585
396.000000	2.172351
398.000000	2.171130
400.000000	2.158465
402.000000	2.135119
404.000000	2.101091
406.000000	2.055467
408.000000	2.000992
410.000000	1.936599
412.000000	1.861830
414.000000	1.779126
416.000000	1.687419
418.000000	1.587167
420.000000	1.480201
422.000000	1.366369
424.000000	1.245823
426.000000	1.121157
428.000000	0.990234
430.000000	0.855192
432.000000	0.716793
434.000000	0.575799
436.000000	0.432822
438.000000	0.289082
440.000000	0.144274
442.000000	0.000992
444.000000	-0.141222
446.000000	-0.282368
448.000000	-0.419242
450.000000	-0.552758
452.000000	-0.683833
454.000000	-0.808042
456.000000	-0.928283
458.000000	-1.041505
460.000000	-1.147402
462.000000	-1.247959
464.000000	-1.340734
466.000000	-1.424811
468.000000	-1.502174
470.000000	-1.570382
472.000000	-1.630350
474.000000	-1.681926
476.000000	-1.723278
478.000000	-1.756390
480.000000	-1.780804
482.000000	-1.795148
484.000000	-1.801251
486.000000	-1.798657
488.000000	-1.785229
490.000000	-1.764782
492.000000	-1.734417
494.000000	-1.694743
496.000000	-1.647898
498.000000	-1.592203
500.000000	-1.527962
502.000000	-1.458534
504.000000	-1.379645
506.000000	-1.293736
508.000000	-1.202945
510.000000	-1.104372
512.000000	-0.999695
514.000000	-0.891966
516.000000	-0.778592
518.000000	-0.661707
520.000000	-0.542840
522.000000	-0.419547
524.000000	-0.295186
526.000000	-0.170214
528.000000	-0.042649
530.000000	0.082933
532.000000	0.208362
534.000000	0.333333
536.000000	0.455100
538.000000	0.575036
540.000000	0.692073
542.000000	0.803159
544.000000	0.911498
546.000000	1.014496
548.000000	1.111086
550.000000	1.202945
552.000000	1.287022
554.000000	1.363623
556.000000	1.435645
558.000000	1.497749
560.000000	1.551919
562.000000	1.599832
564.000000	1.636759
566.000000	1.666056
568.000000	1.688487
570.000000	1.699474
572.000000	1.703593
574.000000	1.699016
576.000000	1.684672
578.000000	1.663310
580.000000	1.633249
582.000000	1.594034
584.000000	1.549477
586.000000	1.495308
588.000000	1.434577
590.000000	1.367895
592.000000	1.292973
594.000000	1.212711
596.000000	1.127871
598.000000	1.035554
600.000000	0.940490
602.000000	0.841306
604.000000	0.737240
606.000000	0.631800
608.000000	0.524071
610.000000	0.412375
612.000000	0.301595
614.000000	0.189746
616.000000	0.076982
618.000000	-0.033036
620.000000	-0.143359
622.000000	-0.250782
624.000000	-0.355917
626.000000	-0.459525
628.000000	-0.558556
630.000000	-0.653315
632.000000	-0.744869
634.000000	-0.831693
636.000000	-0.912718
638.000000	-0.990082
640.000000	-1.059968
642.000000	-1.122835
644.000000	-1.181125
646.000000	-1.231937
648.000000	-1.275578
650.000000	-1.312657
652.000000	-1.342260
654.000000	-1.365148
656.000000	-1.380865
658.000000	-1.387884
660.000000	-1.388495
662.000000	-1.381781
664.000000	-1.367285
666.000000	-1.346838
668.000000	-1.318608
670.000000	-1.284733
672.000000	-1.244297
674.000000	-1.196536
676.000000	-1.143130
678.000000	-1.084382
680.000000	-1.019532
682.000000	-0.949493
684.000000	-0.875639
686.000000	-0.795682
688.000000	-0.712520
690.000000	-0.625391
692.000000	-0.534447
694.000000	-0.441978
696.000000	-0.346609
698.000000	-0.249714
700.000000	-0.151446
702.000000	-0.053483
704.000000	0.045090
706.000000	0.143053
708.000000	0.239948
710.000000	0.336080
712.000000	0.429618
714.000000	0.521019
716.000000	0.609827
718.000000	0.694362
720.000000	0.776761
722.000000	0.853819
724.000000	0.926604
726.000000	0.994049
728.000000	1.056153
730.000000	1.112764
732.000000	1.164187
734.000000	1.208896
736.000000	1.247807
738.000000	1.280308
740.000000	1.305486
742.000000	1.324559
744.000000	1.337682
746.000000	1.343023
748.000000	1.341650
750.000000	1.334325
752.000000	1.319066
754.000000	1.297704
756.000000	1.269474
758.000000	1.236057
760.000000	1.196231
762.000000	1.150607
764.000000	1.099947
766.000000	1.043183
768.000000	0.981994
770.000000	0.916686
772.000000	0.846952
774.000000	0.774014
776.000000	0.698329
778.000000	0.617761
780.000000	0.535821
782.000000	0.452049
784.000000	0.367819
786.000000	0.280842
788.000000	0.194324
790.000000	0.106889
792.000000	0.019760
794.000000	-0.066148
796.000000	-0.151446
798.000000	-0.234302
800.000000	-0.315938
802.000000	-0.394369
804.000000	-0.470359
806.000000	-0.542535
808.000000	-0.611811
810.000000	-0.676661
812.000000	-0.737087
814.000000	-0.793698
816.000000	-0.845121
818.000000	-0.891966
820.000000	-0.933318
822.000000	-0.969329
824.000000	-1.000153
826.000000	-1.025483
828.000000	-1.044709
830.000000	-1.058900
832.000000	-1.066682
834.000000	-1.068360
836.000000	-1.065614
838.000000	-1.056458
840.000000	-1.041505
842.000000	-1.021515
844.000000	-0.995880
846.000000	-0.965362
848.000000	-0.929351
850.000000	-0.887999
852.000000	-0.842832
854.000000	-0.793088
856.000000	-0.739071
858.000000	-0.681086
860.000000	-0.619287
862.000000	-0.554894
864.000000	-0.487907
866.000000	-0.417716
868.000000	-0.344625
870.000000	-0.271534
872.000000	-0.196002
874.000000	-0.119707
876.000000	-0.043259
878.000000	0.033951
880.000000	0.109941
882.000000	0.186236
884.000000	0.261311
886.000000	0.335164
888.000000	0.406729
890.000000	0.476921
892.000000	0.544213
894.000000	0.608454
896.000000	0.668421
898.000000	0.726101
900.000000	0.779965
902.000000	0.829709
904.000000	0.874113
906.000000	0.915770
908.000000	0.951476
910.000000	0.982757
912.000000	1.008545
914.000000	1.030365
916.000000	1.046693
918.000000	1.060884
920.000000	1.060273
922.000000	1.066072
924.000000	1.056611
926.000000	1.041657
928.000000	1.031128
930.000000	1.003815
932.000000	0.981689
934.000000	0.953002
936.000000	0.913634
938.000000	0.875944
940.000000	0.833982
942.000000	0.782254
944.000000	0.733120
946.000000	0.681086
948.000000	0.617609
950.000000	0.562524
952.000000	0.499657
954.000000	0.429923
956.000000	0.370871
958.000000	0.299458
960.000000	0.230182
962.000000	0.167620
964.000000	0.090562
966.000000	0.025559
968.000000	-0.040360
970.000000	-0.113756
972.000000	-0.175097
974.000000	-0.240253
976.000000	-0.306172
978.000000	-0.362783
980.000000	-0.421988
982.000000	-0.479820
984.000000	-0.528649
986.000000	-0.578241
988.000000	-0.625849
990.000000	-0.661555
992.000000	-0.704433
994.000000	-0.738613
996.000000	-0.763027
998.000000	-0.795377
1000.000000	-0.812924
1002.000000	-0.827878
1004.000000	-0.843748
1006.000000	-0.846494
1008.000000	-0.843748
1010.000000	-0.834592
1012.000000	-0.827268
1014.000000	-0.815671
1016.000000	-0.799649
1018.000000	-0.777066
1020.000000	-0.752041
1022.000000	-0.725948
1024.000000	-0.688716
1026.000000	-0.653162
1028.000000	-0.615167
1030.000000	-0.566796
1032.000000	-0.524376
1034.000000	-0.474327
1036.000000	-0.417563
1038.000000	-0.369039
1040.000000	-0.308461
1042.000000	-0.250324
1044.000000	-0.194324
1046.000000	-0.129015
1048.000000	-0.069810
1050.000000	-0.008621
1052.000000	0.055924
1054.000000	0.115129
1056.000000	0.176471
1058.000000	0.239338
1060.000000	0.296712
1062.000000	0.353933
1064.000000	0.412985
1066.000000	0.464103
1068.000000	0.515984
1070.000000	0.568322
1072.000000	0.609674
1074.000000	0.656214
